"","CK45_1","CK45_2","AC45_1","AC45_2","CK120_1","CK120_2","AC120_1","AC120_2","CK200_1","CK200_2","AC200_1","AC200_2"
"tV(AAC)O",7.71168095094679,16.1690973827096,1.1341505699788,2.32536951463172,14.0166059514879,19.4890109974721,0,2.11082504745203,7.33553384967449,14.1786166418152,1.0166134863851,1.50239627999698
"YOR177C",61.6934476075743,77.2523541618349,82.792991608452,88.3640415560054,105.663644865063,120.588255546859,101.860269821762,84.4330018980813,129.288784100513,116.467208129196,76.2460114788828,98.4069563398023
"YOR178C",886.843309358881,761.744143363209,511.501907060437,541.811096909191,501.363212880145,562.745192552008,528.988628149989,578.366063001857,648.277803964983,628.92292389766,660.798766150318,701.619062758591
"YOR179C",266.052992807664,256.010708559569,144.037122387307,131.383377576692,237.204100717488,276.500343526636,166.913887523055,173.087653891067,271.414752437956,263.31716620514,167.741225253542,168.268383359662
"YOR180C",217.854986864247,228.163929733791,87.3295938883672,88.3640415560054,144.478861346106,115.716002797491,89.8767086662602,98.1533647065196,132.039609294141,94.1865248349153,89.4619868018891,108.172532159783
"YOR181W",3132.87038632213,3092.78901603718,2142.41042668994,1897.50152393948,2416.24722594496,2422.72767962326,1990.12712046719,2255.4165632025,2519.75587736319,2255.41280438018,2365.65958281814,2207.77133345557
"YOR182C",1925.02835738009,2027.4251551542,2631.2293223508,2471.86779405352,2747.25476649163,3023.23283098287,1619.49269330061,1768.8713897648,4390.31700903018,3958.87231806112,1694.69468180397,1463.33397671706
"YOR183W",53.0178065377592,67.3712390946235,26.0854631095123,20.9283256316855,20.4858086983285,25.5793269341822,20.5432476951452,18.9974254270683,22.9235432802328,19.2424082996064,15.2492022957766,18.7799534999623
"YOR184W",6983.89106120119,7109.9114324526,3716.61141782051,3863.6014485606,3884.75624947777,3930.68990555266,3875.82606515073,3709.77502089695,2830.59912424315,2716.21784523917,3584.57915299388,3689.88526367259
"snR36",37.5944446358656,31.4399115774909,9.07320455983036,3.48805427194758,19.4076082405217,59.6850961797584,9.41565519360821,8.44330018980813,16.5049511617676,20.2551666311646,12.1993618366212,7.51198139998491
"YOR185C",2262.41439898402,2228.64058925014,854.015379194033,891.779208861265,1629.16089174602,1757.66517933452,1004.90719975419,928.763020878895,1055.39993262192,1093.77899808289,999.331057116557,963.036015478066
"YOR186W",35.6665243981289,33.2364779533476,3.40245170993638,3.48805427194758,22.642209613942,24.3612637468402,7.70371788567945,3.16623757117805,12.8371842369304,22.280683294281,1.0166134863851,4.50718883999095
"YOR187W",3728.59773978277,3606.60699953218,5809.11921943139,5396.01995870291,4516.58171775253,4784.55219987941,5691.33558020918,5659.1219522189,7387.79952835342,6820.92736304467,5778.43105661293,5670.04356070861
"YOR188W",1188.56282656467,1305.20547205984,1144.3579251086,1076.64608527449,1409.20799835344,1354.48626432431,1173.53302458517,1173.61872638333,1868.72724820458,1776.37811355313,1284.99944679077,1183.13707049762
"YOR189W",571.628350488931,563.223558831052,994.650049871403,1001.07157604896,544.491231192415,618.776099169741,892.775306084852,871.77074459769,638.191444921681,533.723640731187,831.589831863015,774.485282338444
"YOR190W",142.666097592516,149.1150091961,161.049380936989,141.847540392535,120.758451274357,118.152129172175,134.387078672408,144.591515750464,112.783832938745,113.428933134522,133.176366716449,143.478844739712
"YOR191W",2434.96326026145,2511.59979344756,2416.87486462481,2323.04414511709,2133.75870599958,1939.15659424848,2266.60499569769,2307.13177686507,2359.29107440156,2290.85934598471,2400.22444135523,2182.98179483562
"YOR192C",277.620514234085,247.027876680286,115.683358137837,104.641628158427,164.964670044435,141.295329731673,118.123674247085,99.2087772302456,134.790434487769,149.888233070618,105.727802584051,104.41654145979
